speciescode;speciesname;keywintering;distribution_surface_area;population_minimum_size;population_maximum_size;red_list_cat;conclusion_status_label;red_list_cat_prev;conclusion_status_label_prev;taxFamily_en;country;nationally_hunted;Risk_Country
A140;Pluvialis apricaria;N;533000;207000.0;338000.0;LC;Secure;LC;Secure;Plovers;Belgium;No;Alarming
A140;Pluvialis apricaria;N;533000;207000.0;338000.0;LC;Secure;LC;Secure;Plovers;Malta;Yes;Few
A140;Pluvialis apricaria;N;533000;207000.0;338000.0;LC;Secure;LC;Secure;Plovers;Netherlands;No;High
A140;Pluvialis apricaria;N;533000;207000.0;338000.0;LC;Secure;LC;Secure;Plovers;Portugal;Yes;Considerable
A140;Pluvialis apricaria;N;533000;207000.0;338000.0;LC;Secure;LC;Secure;Plovers;Ireland;Yes;High
A141;Pluvialis squatarola;Y;-1;125000.0;150000.0;LC;Secure;LC;Secure;Plovers;France;Yes;High
A141;Pluvialis squatarola;Y;-1;125000.0;150000.0;LC;Secure;LC;Secure;Plovers;Malta;Yes;Few
A141;Pluvialis squatarola;Y;-1;125000.0;150000.0;LC;Secure;LC;Secure;Plovers;Denmark;No;Alarming
A141;Pluvialis squatarola;Y;-1;125000.0;150000.0;LC;Secure;LC;Secure;Plovers;United Kingdom;No;Alarming
A142;Vanellus vanellus;N;1950000;805000.0;1140000.0;VU;Threatened;VU;Threatened;Plovers;Greece;Yes;Considerable
A142;Vanellus vanellus;N;1950000;805000.0;1140000.0;VU;Threatened;VU;Threatened;Plovers;France;Yes;High
A142;Vanellus vanellus;N;1950000;805000.0;1140000.0;VU;Threatened;VU;Threatened;Plovers;Ireland;No;High
A142;Vanellus vanellus;N;1950000;805000.0;1140000.0;VU;Threatened;VU;Threatened;Plovers;Ireland;No;High
A142;Vanellus vanellus;N;1950000;805000.0;1140000.0;VU;Threatened;VU;Threatened;Plovers;Italy;Yes;Considerable
A142;Vanellus vanellus;N;1950000;805000.0;1140000.0;VU;Threatened;VU;Threatened;Plovers;Malta;Yes;Few
A142;Vanellus vanellus;N;1950000;805000.0;1140000.0;VU;Threatened;VU;Threatened;Plovers;Belgium;No;Alarming
A142;Vanellus vanellus;N;1950000;805000.0;1140000.0;VU;Threatened;VU;Threatened;Plovers;Belgium;No;Alarming
A142;Vanellus vanellus;N;1950000;805000.0;1140000.0;VU;Threatened;VU;Threatened;Plovers;Denmark;No;Alarming
A142;Vanellus vanellus;N;1950000;805000.0;1140000.0;VU;Threatened;VU;Threatened;Plovers;Denmark;No;Alarming
A142;Vanellus vanellus;N;1950000;805000.0;1140000.0;VU;Threatened;VU;Threatened;Plovers;Spain;Yes;Considerable
A143;Calidris canutus;Y;-1;403000.0;487000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;France;Yes;High
A143;Calidris canutus;Y;-1;403000.0;487000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Denmark;No;Alarming
A152;Lymnocryptes minimus;N;166000;8700.0;23400.0;LC;Secure;LC;Unknown;Sandpipers, snipes and phalaropes;Greece;No;Considerable
A152;Lymnocryptes minimus;N;166000;8700.0;23400.0;LC;Secure;LC;Unknown;Sandpipers, snipes and phalaropes;Finland;No;High
A152;Lymnocryptes minimus;N;166000;8700.0;23400.0;LC;Secure;LC;Unknown;Sandpipers, snipes and phalaropes;France;Yes;High
A152;Lymnocryptes minimus;N;166000;8700.0;23400.0;LC;Secure;LC;Unknown;Sandpipers, snipes and phalaropes;Croatia;No;High
A152;Lymnocryptes minimus;N;166000;8700.0;23400.0;LC;Secure;LC;Unknown;Sandpipers, snipes and phalaropes;Ireland;Yes;High
A152;Lymnocryptes minimus;N;166000;8700.0;23400.0;LC;Secure;LC;Unknown;Sandpipers, snipes and phalaropes;Italy;Yes;Considerable
A152;Lymnocryptes minimus;N;166000;8700.0;23400.0;LC;Secure;LC;Unknown;Sandpipers, snipes and phalaropes;Spain;Yes;Considerable
A152;Lymnocryptes minimus;N;166000;8700.0;23400.0;LC;Secure;LC;Unknown;Sandpipers, snipes and phalaropes;United Kingdom;Yes;Alarming
A152;Lymnocryptes minimus;N;166000;8700.0;23400.0;LC;Secure;LC;Unknown;Sandpipers, snipes and phalaropes;Hungary;No;Considerable
A152;Lymnocryptes minimus;N;166000;8700.0;23400.0;LC;Secure;LC;Unknown;Sandpipers, snipes and phalaropes;Romania;Yes;Considerable
A152;Lymnocryptes minimus;N;166000;8700.0;23400.0;LC;Secure;LC;Unknown;Sandpipers, snipes and phalaropes;Bulgaria;No;Considerable
A152;Lymnocryptes minimus;N;166000;8700.0;23400.0;LC;Secure;LC;Unknown;Sandpipers, snipes and phalaropes;Cyprus;Yes;Few
A152;Lymnocryptes minimus;N;166000;8700.0;23400.0;LC;Secure;LC;Unknown;Sandpipers, snipes and phalaropes;Czech Republic;No;Considerable
A152;Lymnocryptes minimus;N;166000;8700.0;23400.0;LC;Secure;LC;Unknown;Sandpipers, snipes and phalaropes;Germany;No;High
A152;Lymnocryptes minimus;N;166000;8700.0;23400.0;LC;Secure;LC;Unknown;Sandpipers, snipes and phalaropes;Denmark;No;Alarming
A152;Lymnocryptes minimus;N;166000;8700.0;23400.0;LC;Secure;LC;Unknown;Sandpipers, snipes and phalaropes;Estonia;No;Considerable
A152;Lymnocryptes minimus;N;166000;8700.0;23400.0;LC;Secure;LC;Unknown;Sandpipers, snipes and phalaropes;Sweden;No;Alarming
A152;Lymnocryptes minimus;N;166000;8700.0;23400.0;LC;Secure;LC;Unknown;Sandpipers, snipes and phalaropes;Poland;No;High
A152;Lymnocryptes minimus;N;166000;8700.0;23400.0;LC;Secure;LC;Unknown;Sandpipers, snipes and phalaropes;Slovenia;No;Considerable
A152;Lymnocryptes minimus;N;166000;8700.0;23400.0;LC;Secure;LC;Unknown;Sandpipers, snipes and phalaropes;Slovakia;No;Considerable
A152;Lymnocryptes minimus;N;166000;8700.0;23400.0;LC;Secure;LC;Unknown;Sandpipers, snipes and phalaropes;Austria;No;Considerable
A152;Lymnocryptes minimus;N;166000;8700.0;23400.0;LC;Secure;LC;Unknown;Sandpipers, snipes and phalaropes;Belgium;No;Alarming
A152;Lymnocryptes minimus;N;166000;8700.0;23400.0;LC;Secure;LC;Unknown;Sandpipers, snipes and phalaropes;Lithuania;No;Considerable
A152;Lymnocryptes minimus;N;166000;8700.0;23400.0;LC;Secure;LC;Unknown;Sandpipers, snipes and phalaropes;Luxembourg;No;Considerable
A152;Lymnocryptes minimus;N;166000;8700.0;23400.0;LC;Secure;LC;Unknown;Sandpipers, snipes and phalaropes;Latvia;No;High
A152;Lymnocryptes minimus;N;166000;8700.0;23400.0;LC;Secure;LC;Unknown;Sandpipers, snipes and phalaropes;Malta;Yes;Few
A152;Lymnocryptes minimus;N;166000;8700.0;23400.0;LC;Secure;LC;Unknown;Sandpipers, snipes and phalaropes;Netherlands;No;High
A152;Lymnocryptes minimus;N;166000;8700.0;23400.0;LC;Secure;LC;Unknown;Sandpipers, snipes and phalaropes;Portugal;Yes;Considerable
A153;Gallinago gallinago;N;1220000;422000.0;758000.0;LC;Declining;LC;Declining;Sandpipers, snipes and phalaropes;Finland;No;High
A153;Gallinago gallinago;N;1220000;422000.0;758000.0;LC;Declining;LC;Declining;Sandpipers, snipes and phalaropes;France;Yes;High
A153;Gallinago gallinago;N;1220000;422000.0;758000.0;LC;Declining;LC;Declining;Sandpipers, snipes and phalaropes;Croatia;Yes;High
A153;Gallinago gallinago;N;1220000;422000.0;758000.0;LC;Declining;LC;Declining;Sandpipers, snipes and phalaropes;Ireland;Yes;High
A153;Gallinago gallinago;N;1220000;422000.0;758000.0;LC;Declining;LC;Declining;Sandpipers, snipes and phalaropes;Lithuania;Yes;Considerable
A153;Gallinago gallinago;N;1220000;422000.0;758000.0;LC;Declining;LC;Declining;Sandpipers, snipes and phalaropes;Luxembourg;No;Considerable
A153;Gallinago gallinago;N;1220000;422000.0;758000.0;LC;Declining;LC;Declining;Sandpipers, snipes and phalaropes;Hungary;No;Considerable
A153;Gallinago gallinago;N;1220000;422000.0;758000.0;LC;Declining;LC;Declining;Sandpipers, snipes and phalaropes;Romania;Yes;Considerable
A153;Gallinago gallinago;N;1220000;422000.0;758000.0;LC;Declining;LC;Declining;Sandpipers, snipes and phalaropes;Spain;Yes;Considerable
A153;Gallinago gallinago;N;1220000;422000.0;758000.0;LC;Declining;LC;Declining;Sandpipers, snipes and phalaropes;Spain;No;Considerable
A153;Gallinago gallinago;N;1220000;422000.0;758000.0;LC;Declining;LC;Declining;Sandpipers, snipes and phalaropes;Greece;Yes;Considerable
A153;Gallinago gallinago;N;1220000;422000.0;758000.0;LC;Declining;LC;Declining;Sandpipers, snipes and phalaropes;Slovakia;No;Considerable
A153;Gallinago gallinago;N;1220000;422000.0;758000.0;LC;Declining;LC;Declining;Sandpipers, snipes and phalaropes;United Kingdom;Yes;Alarming
A153;Gallinago gallinago;N;1220000;422000.0;758000.0;LC;Declining;LC;Declining;Sandpipers, snipes and phalaropes;United Kingdom;No;Alarming
A153;Gallinago gallinago;N;1220000;422000.0;758000.0;LC;Declining;LC;Declining;Sandpipers, snipes and phalaropes;Bulgaria;Yes;Considerable
A153;Gallinago gallinago;N;1220000;422000.0;758000.0;LC;Declining;LC;Declining;Sandpipers, snipes and phalaropes;Cyprus;Yes;Few
A153;Gallinago gallinago;N;1220000;422000.0;758000.0;LC;Declining;LC;Declining;Sandpipers, snipes and phalaropes;Czech Republic;No;Considerable
A153;Gallinago gallinago;N;1220000;422000.0;758000.0;LC;Declining;LC;Declining;Sandpipers, snipes and phalaropes;Germany;No;High
A153;Gallinago gallinago;N;1220000;422000.0;758000.0;LC;Declining;LC;Declining;Sandpipers, snipes and phalaropes;Denmark;No;Alarming
A153;Gallinago gallinago;N;1220000;422000.0;758000.0;LC;Declining;LC;Declining;Sandpipers, snipes and phalaropes;Estonia;Yes;Considerable
A153;Gallinago gallinago;N;1220000;422000.0;758000.0;LC;Declining;LC;Declining;Sandpipers, snipes and phalaropes;Portugal;Yes;Considerable
A153;Gallinago gallinago;N;1220000;422000.0;758000.0;LC;Declining;LC;Declining;Sandpipers, snipes and phalaropes;Slovenia;No;Considerable
A153;Gallinago gallinago;N;1220000;422000.0;758000.0;LC;Declining;LC;Declining;Sandpipers, snipes and phalaropes;Slovenia;No;Considerable
A153;Gallinago gallinago;N;1220000;422000.0;758000.0;LC;Declining;LC;Declining;Sandpipers, snipes and phalaropes;Austria;Yes;Considerable
A153;Gallinago gallinago;N;1220000;422000.0;758000.0;LC;Declining;LC;Declining;Sandpipers, snipes and phalaropes;Belgium;No;Alarming
A153;Gallinago gallinago;N;1220000;422000.0;758000.0;LC;Declining;LC;Declining;Sandpipers, snipes and phalaropes;Belgium;No;Alarming
A153;Gallinago gallinago;N;1220000;422000.0;758000.0;LC;Declining;LC;Declining;Sandpipers, snipes and phalaropes;Latvia;No;High
A153;Gallinago gallinago;N;1220000;422000.0;758000.0;LC;Declining;LC;Declining;Sandpipers, snipes and phalaropes;Malta;Yes;Few
A153;Gallinago gallinago;N;1220000;422000.0;758000.0;LC;Declining;LC;Declining;Sandpipers, snipes and phalaropes;Netherlands;No;High
A153;Gallinago gallinago;N;1220000;422000.0;758000.0;LC;Declining;LC;Declining;Sandpipers, snipes and phalaropes;Portugal;Yes;Considerable
A153;Gallinago gallinago;N;1220000;422000.0;758000.0;LC;Declining;LC;Declining;Sandpipers, snipes and phalaropes;Sweden;No;Alarming
A153;Gallinago gallinago;N;1220000;422000.0;758000.0;LC;Declining;LC;Declining;Sandpipers, snipes and phalaropes;Poland;No;High
A155;Scolopax rusticola;N;1420000;706000.0;1460000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Greece;Yes;Considerable
A155;Scolopax rusticola;N;1420000;706000.0;1460000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Finland;Yes;High
A155;Scolopax rusticola;N;1420000;706000.0;1460000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;France;Yes;High
A155;Scolopax rusticola;N;1420000;706000.0;1460000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Croatia;Yes;High
A155;Scolopax rusticola;N;1420000;706000.0;1460000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Ireland;Yes;High
A155;Scolopax rusticola;N;1420000;706000.0;1460000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Italy;Yes;Considerable
A155;Scolopax rusticola;N;1420000;706000.0;1460000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Hungary;Yes;Considerable
A155;Scolopax rusticola;N;1420000;706000.0;1460000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Romania;Yes;Considerable
A155;Scolopax rusticola;N;1420000;706000.0;1460000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Denmark;No;Alarming
A155;Scolopax rusticola;N;1420000;706000.0;1460000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Estonia;Yes;Considerable
A155;Scolopax rusticola;N;1420000;706000.0;1460000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Spain;Yes;Considerable
A155;Scolopax rusticola;N;1420000;706000.0;1460000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Spain;No;Considerable
A155;Scolopax rusticola;N;1420000;706000.0;1460000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Slovakia;Yes;Considerable
A155;Scolopax rusticola;N;1420000;706000.0;1460000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;United Kingdom;No;Alarming
A155;Scolopax rusticola;N;1420000;706000.0;1460000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Austria;Yes;Considerable
A155;Scolopax rusticola;N;1420000;706000.0;1460000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Belgium;Yes;Alarming
A155;Scolopax rusticola;N;1420000;706000.0;1460000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Bulgaria;Yes;Considerable
A155;Scolopax rusticola;N;1420000;706000.0;1460000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Cyprus;Yes;Few
A155;Scolopax rusticola;N;1420000;706000.0;1460000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Czech Republic;No;Considerable
A155;Scolopax rusticola;N;1420000;706000.0;1460000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Germany;Yes;High
A155;Scolopax rusticola;N;1420000;706000.0;1460000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Sweden;Yes;Alarming
A155;Scolopax rusticola;N;1420000;706000.0;1460000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Poland;Yes;High
A155;Scolopax rusticola;N;1420000;706000.0;1460000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Portugal;Yes;Considerable
A155;Scolopax rusticola;N;1420000;706000.0;1460000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Portugal;No;Considerable
A155;Scolopax rusticola;N;1420000;706000.0;1460000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Gibraltar;No;Few
A155;Scolopax rusticola;N;1420000;706000.0;1460000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Slovenia;No;Considerable
A155;Scolopax rusticola;N;1420000;706000.0;1460000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Lithuania;Yes;Considerable
A155;Scolopax rusticola;N;1420000;706000.0;1460000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Luxembourg;No;Considerable
A155;Scolopax rusticola;N;1420000;706000.0;1460000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Latvia;Yes;High
A155;Scolopax rusticola;N;1420000;706000.0;1460000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Malta;Yes;Few
A155;Scolopax rusticola;N;1420000;706000.0;1460000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Netherlands;No;High
A155;Scolopax rusticola;N;1420000;706000.0;1460000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Portugal;Yes;Considerable
A156;Limosa limosa;N;106000;37900.0;46700.0;EN;Threatened;EN;Threatened;Sandpipers, snipes and phalaropes;France;No;High
A156;Limosa limosa;N;106000;37900.0;46700.0;EN;Threatened;EN;Threatened;Sandpipers, snipes and phalaropes;France;No;High
A157;Limosa lapponica;N;12300;1300.0;4500.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;France;Yes;High
A157;Limosa lapponica;N;12300;1300.0;4500.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;France;Yes;High
A157;Limosa lapponica;N;12300;1300.0;4500.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Denmark;No;Alarming
A157;Limosa lapponica;N;12300;1300.0;4500.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;United Kingdom;No;Alarming
A158;Numenius phaeopus;N;402000;47100.0;67700.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;France;Yes;High
A158;Numenius phaeopus;N;402000;47100.0;67700.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Gibraltar;No;Few
A158;Numenius phaeopus;N;402000;47100.0;67700.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;United Kingdom;No;Alarming
A158;Numenius phaeopus;N;402000;47100.0;67700.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;United Kingdom;No;Alarming
A161;Tringa erythropus;N;160000;8900.0;24500.0;NT;Near Threatened;NT;Near Threatened;Sandpipers, snipes and phalaropes;France;Yes;High
A162;Tringa totanus;N;732000;92300.0;115000.0;VU;Threatened;VU;Threatened;Sandpipers, snipes and phalaropes;France;Yes;High
A162;Tringa totanus;N;732000;92300.0;115000.0;VU;Threatened;VU;Threatened;Sandpipers, snipes and phalaropes;Italy;No;Considerable
A162;Tringa totanus;N;732000;92300.0;115000.0;VU;Threatened;VU;Threatened;Sandpipers, snipes and phalaropes;Denmark;No;Alarming
A162;Tringa totanus;N;732000;92300.0;115000.0;VU;Threatened;VU;Threatened;Sandpipers, snipes and phalaropes;United Kingdom;No;Alarming
A162;Tringa totanus;N;732000;92300.0;115000.0;VU;Threatened;VU;Threatened;Sandpipers, snipes and phalaropes;United Kingdom;No;Alarming
A164;Tringa nebularia;N;494000;68400.0;105000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;France;Yes;High
A164;Tringa nebularia;N;494000;68400.0;105000.0;LC;Secure;LC;Secure;Sandpipers, snipes and phalaropes;Denmark;No;Alarming
A179;Larus ridibundus;N;953000;811000.0;1080000.0;VU;Threatened;LC;Depleted;Gulls and terns;Sweden;No;Alarming
A179;Larus ridibundus;N;953000;811000.0;1080000.0;VU;Threatened;LC;Depleted;Gulls and terns;Slovakia;No;Considerable
A179;Larus ridibundus;N;953000;811000.0;1080000.0;VU;Threatened;LC;Depleted;Gulls and terns;Austria;No;Considerable
A179;Larus ridibundus;N;953000;811000.0;1080000.0;VU;Threatened;LC;Depleted;Gulls and terns;Belgium;No;Alarming
A179;Larus ridibundus;N;953000;811000.0;1080000.0;VU;Threatened;LC;Depleted;Gulls and terns;Belgium;No;Alarming
A179;Larus ridibundus;N;953000;811000.0;1080000.0;VU;Threatened;LC;Depleted;Gulls and terns;Germany;Yes;High
A179;Larus ridibundus;N;953000;811000.0;1080000.0;VU;Threatened;LC;Depleted;Gulls and terns;Denmark;No;Alarming
A179;Larus ridibundus;N;953000;811000.0;1080000.0;VU;Threatened;LC;Depleted;Gulls and terns;Estonia;Yes;Considerable
A179;Larus ridibundus;N;953000;811000.0;1080000.0;VU;Threatened;LC;Depleted;Gulls and terns;Spain;Yes;Considerable
A179;Larus ridibundus;N;953000;811000.0;1080000.0;VU;Threatened;LC;Depleted;Gulls and terns;Hungary;No;Considerable
A182;Larus canus;N;978000;221000.0;318000.0;LC;Declining;LC;Secure;Gulls and terns;Finland;No;High
A182;Larus canus;N;978000;221000.0;318000.0;LC;Declining;LC;Secure;Gulls and terns;Sweden;Yes;Alarming
A182;Larus canus;N;978000;221000.0;318000.0;LC;Declining;LC;Secure;Gulls and terns;Germany;Yes;High
A182;Larus canus;N;978000;221000.0;318000.0;LC;Declining;LC;Secure;Gulls and terns;Denmark;No;Alarming
A182;Larus canus;N;978000;221000.0;318000.0;LC;Declining;LC;Secure;Gulls and terns;Estonia;Yes;Considerable
A187;Larus marinus;N;242000;28100.0;45000.0;NT;Near Threatened;LC;Secure;Gulls and terns;Finland;Yes;High
A187;Larus marinus;N;242000;28100.0;45000.0;NT;Near Threatened;LC;Secure;Gulls and terns;Sweden;Yes;Alarming
A187;Larus marinus;N;242000;28100.0;45000.0;NT;Near Threatened;LC;Secure;Gulls and terns;Germany;Yes;High
A187;Larus marinus;N;242000;28100.0;45000.0;NT;Near Threatened;LC;Secure;Gulls and terns;Denmark;No;Alarming
A187;Larus marinus;N;242000;28100.0;45000.0;NT;Near Threatened;LC;Secure;Gulls and terns;Estonia;Yes;Considerable
A206;Columba livia;N;523000;2450000.0;4740000.0;LC;Secure;LC;Secure;Pigeons and doves;Greece;Yes;Considerable
A206;Columba livia;N;523000;2450000.0;4740000.0;LC;Secure;LC;Secure;Pigeons and doves;France;Yes;High
A206;Columba livia;N;523000;2450000.0;4740000.0;LC;Secure;LC;Secure;Pigeons and doves;Croatia;Yes;High
A206;Columba livia;N;523000;2450000.0;4740000.0;LC;Secure;LC;Secure;Pigeons and doves;Ireland;No;High
A206;Columba livia;N;523000;2450000.0;4740000.0;LC;Secure;LC;Secure;Pigeons and doves;Italy;No;Considerable
A206;Columba livia;N;523000;2450000.0;4740000.0;LC;Secure;LC;Secure;Pigeons and doves;Portugal;No;Considerable
A206;Columba livia;N;523000;2450000.0;4740000.0;LC;Secure;LC;Secure;Pigeons and doves;Spain;No;Considerable
A206;Columba livia;N;523000;2450000.0;4740000.0;LC;Secure;LC;Secure;Pigeons and doves;United Kingdom;No;Alarming
A206;Columba livia;N;523000;2450000.0;4740000.0;LC;Secure;LC;Secure;Pigeons and doves;Portugal;No;Considerable
A206;Columba livia;N;523000;2450000.0;4740000.0;LC;Secure;LC;Secure;Pigeons and doves;Portugal;No;Considerable
A206;Columba livia;N;523000;2450000.0;4740000.0;LC;Secure;LC;Secure;Pigeons and doves;Slovenia;No;Considerable
A206;Columba livia;N;523000;2450000.0;4740000.0;LC;Secure;LC;Secure;Pigeons and doves;Bulgaria;No;Considerable
A206;Columba livia;N;523000;2450000.0;4740000.0;LC;Secure;LC;Secure;Pigeons and doves;Cyprus;Yes;Few
A206;Columba livia;N;523000;2450000.0;4740000.0;LC;Secure;LC;Secure;Pigeons and doves;Spain;Yes;Considerable
A206-X;Columba livia;N;1950000;10300000.0;18900000.0;LC;Not Evaluated;LC;Secure;Pigeons and doves;Greece;No;Considerable
A206-X;Columba livia;N;1950000;10300000.0;18900000.0;LC;Not Evaluated;LC;Secure;Pigeons and doves;Finland;Yes;High
A206-X;Columba livia;N;1950000;10300000.0;18900000.0;LC;Not Evaluated;LC;Secure;Pigeons and doves;France;Yes;High
A206-X;Columba livia;N;1950000;10300000.0;18900000.0;LC;Not Evaluated;LC;Secure;Pigeons and doves;Croatia;No;High
A206-X;Columba livia;N;1950000;10300000.0;18900000.0;LC;Not Evaluated;LC;Secure;Pigeons and doves;Ireland;No;High
A206-X;Columba livia;N;1950000;10300000.0;18900000.0;LC;Not Evaluated;LC;Secure;Pigeons and doves;Italy;No;Considerable
A206-X;Columba livia;N;1950000;10300000.0;18900000.0;LC;Not Evaluated;LC;Secure;Pigeons and doves;Romania;No;Considerable
A206-X;Columba livia;N;1950000;10300000.0;18900000.0;LC;Not Evaluated;LC;Secure;Pigeons and doves;Estonia;Yes;Considerable
A206-X;Columba livia;N;1950000;10300000.0;18900000.0;LC;Not Evaluated;LC;Secure;Pigeons and doves;Spain;No;Considerable
A206-X;Columba livia;N;1950000;10300000.0;18900000.0;LC;Not Evaluated;LC;Secure;Pigeons and doves;Spain;No;Considerable
A206-X;Columba livia;N;1950000;10300000.0;18900000.0;LC;Not Evaluated;LC;Secure;Pigeons and doves;Slovakia;No;Considerable
A206-X;Columba livia;N;1950000;10300000.0;18900000.0;LC;Not Evaluated;LC;Secure;Pigeons and doves;United Kingdom;No;Alarming
A206-X;Columba livia;N;1950000;10300000.0;18900000.0;LC;Not Evaluated;LC;Secure;Pigeons and doves;Hungary;No;Considerable
A206-X;Columba livia;N;1950000;10300000.0;18900000.0;LC;Not Evaluated;LC;Secure;Pigeons and doves;Austria;Yes;Considerable
A206-X;Columba livia;N;1950000;10300000.0;18900000.0;LC;Not Evaluated;LC;Secure;Pigeons and doves;Belgium;No;Alarming
A206-X;Columba livia;N;1950000;10300000.0;18900000.0;LC;Not Evaluated;LC;Secure;Pigeons and doves;Bulgaria;No;Considerable
A206-X;Columba livia;N;1950000;10300000.0;18900000.0;LC;Not Evaluated;LC;Secure;Pigeons and doves;Cyprus;No;Few
A206-X;Columba livia;N;1950000;10300000.0;18900000.0;LC;Not Evaluated;LC;Secure;Pigeons and doves;Czech Republic;No;Considerable
A206-X;Columba livia;N;1950000;10300000.0;18900000.0;LC;Not Evaluated;LC;Secure;Pigeons and doves;Denmark;No;Alarming
A206-X;Columba livia;N;1950000;10300000.0;18900000.0;LC;Not Evaluated;LC;Secure;Pigeons and doves;Sweden;Yes;Alarming
A206-X;Columba livia;N;1950000;10300000.0;18900000.0;LC;Not Evaluated;LC;Secure;Pigeons and doves;Poland;No;High
A206-X;Columba livia;N;1950000;10300000.0;18900000.0;LC;Not Evaluated;LC;Secure;Pigeons and doves;Portugal;Yes;Considerable
A206-X;Columba livia;N;1950000;10300000.0;18900000.0;LC;Not Evaluated;LC;Secure;Pigeons and doves;Portugal;No;Considerable
A206-X;Columba livia;N;1950000;10300000.0;18900000.0;LC;Not Evaluated;LC;Secure;Pigeons and doves;Gibraltar;No;Few
A206-X;Columba livia;N;1950000;10300000.0;18900000.0;LC;Not Evaluated;LC;Secure;Pigeons and doves;Slovenia;No;Considerable
A206-X;Columba livia;N;1950000;10300000.0;18900000.0;LC;Not Evaluated;LC;Secure;Pigeons and doves;Lithuania;No;Considerable
A206-X;Columba livia;N;1950000;10300000.0;18900000.0;LC;Not Evaluated;LC;Secure;Pigeons and doves;Luxembourg;No;Considerable
A206-X;Columba livia;N;1950000;10300000.0;18900000.0;LC;Not Evaluated;LC;Secure;Pigeons and doves;Latvia;Yes;High
A206-X;Columba livia;N;1950000;10300000.0;18900000.0;LC;Not Evaluated;LC;Secure;Pigeons and doves;Malta;Yes;Few
A206-X;Columba livia;N;1950000;10300000.0;18900000.0;LC;Not Evaluated;LC;Secure;Pigeons and doves;Netherlands;No;High
A206-X;Columba livia;N;1950000;10300000.0;18900000.0;LC;Not Evaluated;LC;Secure;Pigeons and doves;Portugal;Yes;Considerable
A207;Columba oenas;N;1450000;610000.0;972000.0;LC;Secure;LC;Secure;Pigeons and doves;Greece;No;Considerable
A207;Columba oenas;N;1450000;610000.0;972000.0;LC;Secure;LC;Secure;Pigeons and doves;France;Yes;High
A207;Columba oenas;N;1450000;610000.0;972000.0;LC;Secure;LC;Secure;Pigeons and doves;Portugal;Yes;Considerable
A207;Columba oenas;N;1450000;610000.0;972000.0;LC;Secure;LC;Secure;Pigeons and doves;Cyprus;Yes;Few
A207;Columba oenas;N;1450000;610000.0;972000.0;LC;Secure;LC;Secure;Pigeons and doves;Spain;Yes;Considerable
A207;Columba oenas;N;1450000;610000.0;972000.0;LC;Secure;LC;Secure;Pigeons and doves;Romania;Yes;Considerable
